"event.id","channel","start","end","bottom.freq","top.freq","species.code","common.name","annotation","recording.id","deploy.id"
2144,1,323.557,331.187,0.381,13.2482,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle",14712,"42834_4_2020_05_25_FVA105"
2145,1,75.194,80.942,4.0155,13.1309,"eurwoo","Eurasian Woodcock","whistle, whistle",14713,"42834_4_2020_05_25_FVA105"
2146,1,174.832,179.498,4.5724,9.3206,"eurwoo","Eurasian Woodcock","whistle, whistle",14714,"42834_4_2020_05_25_FVA105"
2147,1,457.635,465.779,2.6935,11.1357,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",33675,"23718_1_2021_05_08_FVA080"
2148,1,405.862,416.144,2.3317,12.4623,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle, whistle",33676,"23718_1_2021_05_08_FVA080"
2149,1,1.772,13.607,3.6181,15.8794,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",33677,"23718_1_2021_05_08_FVA080"
2150,1,50.102,53.969,2.7739,11.8191,"eurwoo","Eurasian Woodcock","whistle, whistle",33677,"23718_1_2021_05_08_FVA080"
2151,1,209.545,214.459,3.7789,10.1709,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",33677,"23718_1_2021_05_08_FVA080"
2152,1,320.946,326.42,2.2915,10.8945,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",33677,"23718_1_2021_05_08_FVA080"
2153,1,451.079,461.957,0.3618,21.7085,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, whistle",33677,"23718_1_2021_05_08_FVA080"
2154,1,388.7,392.356,3.7387,10.7337,"eurwoo","Eurasian Woodcock","whistle, whistle",33678,"23718_1_2021_05_08_FVA080"
2155,1,191.487,204.787,0.1206,16.1608,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, whistle, whistle",33679,"23718_1_2021_05_08_FVA080"
2156,1,92.803,93.525,3.5427,11.0449,"eurwoo","Eurasian Woodcock","whistle",34099,"23718_1_2021_05_08_FVA080"
2157,1,149.057,152.364,3.9247,12.6078,"eurwoo","Eurasian Woodcock","whistle, whistle",34099,"23718_1_2021_05_08_FVA080"
2158,1,193.716,195.882,0.4168,15.3864,"eurwoo","Eurasian Woodcock","croak, whistle",34099,"23718_1_2021_05_08_FVA080"
2159,1,385.511,389.191,2.3271,13.3719,"eurwoo","Eurasian Woodcock","whistle, whistle",34099,"23718_1_2021_05_08_FVA080"
2160,1,587.889,592.874,0.2779,17.0188,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle",34099,"23718_1_2021_05_08_FVA080"
2161,1,56.129,59.555,3.5427,10.9059,"eurwoo","Eurasian Woodcock","whistle, whistle",34100,"23718_1_2021_05_08_FVA080"
2162,1,251.543,254.771,2.2229,12.9551,"eurwoo","Eurasian Woodcock","whistle, whistle",34100,"23718_1_2021_05_08_FVA080"
2163,1,266.063,275.466,4.1679,12.712,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",34100,"23718_1_2021_05_08_FVA080"
2164,1,367.266,371.251,2.5355,10.3155,"eurwoo","Eurasian Woodcock","whistle, whistle",34100,"23718_1_2021_05_08_FVA080"
2165,1,461.676,466.264,0.5557,10.5933,"eurwoo","Eurasian Woodcock","croak, whistle, whistle",34100,"23718_1_2021_05_08_FVA080"
2166,1,558.805,561.852,1.3546,12.3994,"eurwoo","Eurasian Woodcock","whistle, whistle",34100,"23718_1_2021_05_08_FVA080"
2167,1,28.905,35.13,3.4732,12.712,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",34101,"23718_1_2021_05_08_FVA080"
2168,1,72.407,78.39,2.4313,11.5311,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",34101,"23718_1_2021_05_08_FVA080"
2169,1,97.751,104.28,2.7091,10.1418,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle",34101,"23718_1_2021_05_08_FVA080"
2170,1,492.023,505.924,0.3473,12.2258,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle, whistle, whistle, whistle",34101,"23718_1_2021_05_08_FVA080"
2171,1,596.341,599.504,1.1809,9.2388,"eurwoo","Eurasian Woodcock","chase, woodcock",34101,"23718_1_2021_05_08_FVA080"
2172,1,210.564,219.054,2.7793,13.1771,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",34102,"23718_1_2021_05_08_FVA080"
2173,1,500.124,516.125,0.1962,17.1335,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, whistle, whistle, whistle",34102,"23718_1_2021_05_08_FVA080"
2174,1,381.761,395.088,0.4168,17.9219,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, whistle, whistle",34103,"23718_1_2021_05_08_FVA080"
2176,1,572.249,584.774,0.0402,14.995,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak, whistle",34902,"20675_1_2021_05_01_FVA039"
2177,1,381.931,385.243,3.6985,9.809,"eurwoo","Eurasian Woodcock","whistle, whistle",34904,"20675_1_2021_05_01_FVA039"
2178,1,537.81,549.105,0.3618,18.1307,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak",34904,"20675_1_2021_05_01_FVA039"
2179,1,152.137,163.004,0.2814,12.8241,"eurwoo","Eurasian Woodcock","croak, whistle, croak, whistle, croak, whistle, croak, whistle",34905,"20675_1_2021_05_01_FVA039"
2180,1,129.906,144.094,0.4824,19.2563,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, whistle",34906,"20675_1_2021_05_01_FVA039"
2181,1,298.117,301.559,0.201,9.8894,"eurwoo","Eurasian Woodcock","whistle, croak, whistle",34906,"20675_1_2021_05_01_FVA039"
2182,1,3.303,7.389,2.6595,9.2757,"eurwoo","Eurasian Woodcock","whistle, whistle",35095,"20675_1_2021_05_01_FVA039"
2183,1,86.627,86.886,2.7892,12.9081,"eurwoo","Eurasian Woodcock","whistle",35095,"20675_1_2021_05_01_FVA039"
2184,1,418.984,419.175,4.0541,9.4054,"eurwoo","Eurasian Woodcock","whistle",35095,"20675_1_2021_05_01_FVA039"
2185,1,426.104,430.95,0.1946,10.8973,"eurwoo","Eurasian Woodcock","whistle, whistle",35095,"20675_1_2021_05_01_FVA039"
2186,1,443.999,449.57,0.3892,14.0351,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, whistle",35095,"20675_1_2021_05_01_FVA039"
2187,1,149.504,149.846,3.9626,9.6449,"eurwoo","Eurasian Woodcock","whistle",35096,"20675_1_2021_05_01_FVA039"
2188,1,362.316,372.295,0,11.0654,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle",35096,"20675_1_2021_05_01_FVA039"
2189,1,431.478,448.388,0,15.1028,"eurwoo","Eurasian Woodcock","whistle, whistle, croak, whistle, croak, whistle, croak, whistle",35096,"20675_1_2021_05_01_FVA039"
2190,1,457.184,461.546,3.6636,12.1121,"eurwoo","Eurasian Woodcock","whistle, whistle",35096,"20675_1_2021_05_01_FVA039"
2191,1,252.063,262.174,0,14.2879,"eurwoo","Eurasian Woodcock","whistle, croak, whistle, croak, whistle, whistle",35097,"20675_1_2021_05_01_FVA039"
2192,1,334.45,344.813,1.5875,13.9144,"eurwoo","Eurasian Woodcock","whistle, whistle, whistle, whistle",35097,"20675_1_2021_05_01_FVA039"
