selec,deploy.id,sound.files,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration,date
8148,14569_1_2020_06_11_FVA133,20200611_203516.WAV,221.47694,224.47694,4.017167,15.347639,eurwoo,Eurasian Woodcock,whistle,11607,3,11/06/2020
37,14569_1_2020_06_11_FVA133,20200612_191500.WAV,270.100235,273.100235,3.9795,8.9436,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
34,14569_1_2020_06_11_FVA133,20200612_191500.WAV,226.24184,229.24184,4.2256,8,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
33,14569_1_2020_06_11_FVA133,20200612_191500.WAV,221.463295,224.463295,3.7333,9.2718,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
32,14569_1_2020_06_11_FVA133,20200612_191500.WAV,217.09064,220.09064,6.3179,8.9436,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
31,14569_1_2020_06_11_FVA133,20200612_191500.WAV,218.16947,221.16947,4.3077,8.8205,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
35,14569_1_2020_06_11_FVA133,20200612_191500.WAV,230.766225,233.766225,6.5641,10.7487,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
36,14569_1_2020_06_11_FVA133,20200612_191500.WAV,266.608285,269.608285,4.1026,9.4769,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
38,14569_1_2020_06_11_FVA133,20200612_191500.WAV,278.57517,281.57517,4.6769,9.3128,eurwoo,Eurasian Woodcock,whistle,11608,3,12/06/2020
52,14569_1_2020_06_11_FVA133,20200612_193504.WAV,252.803875,255.803875,6.5231,10.3795,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
53,14569_1_2020_06_11_FVA133,20200612_193504.WAV,254.57412,257.57412,5.8667,11.4051,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
78,14569_1_2020_06_11_FVA133,20200612_195508.WAV,321.28201,324.28201,4.5314,10.0402,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
79,14569_1_2020_06_11_FVA133,20200612_195508.WAV,325.568585,328.568585,4.3833,8.9147,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
88,14569_1_2020_06_11_FVA133,20200612_200510.WAV,227.206695,230.206695,4.3077,10.7077,eurwoo,Eurasian Woodcock,whistle,11613,3,12/06/2020
57,14569_1_2020_06_11_FVA133,20200612_193504.WAV,543.106715,546.106715,4.6359,9.8051,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
46,14569_1_2020_06_11_FVA133,20200612_193504.WAV,169.422895,172.422895,5.2513,8.2872,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
47,14569_1_2020_06_11_FVA133,20200612_193504.WAV,172.593635,175.593635,4.5538,9.559,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
48,14569_1_2020_06_11_FVA133,20200612_193504.WAV,175.75534,178.75534,4.5538,8.7385,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
60,14569_1_2020_06_11_FVA133,20200612_193504.WAV,557.48535,560.48535,4.0615,8.6564,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
49,14569_1_2020_06_11_FVA133,20200612_193504.WAV,246.49095,249.49095,6.441,8.6154,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
50,14569_1_2020_06_11_FVA133,20200612_193504.WAV,248.747045,251.747045,6.8923,10.1744,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
51,14569_1_2020_06_11_FVA133,20200612_193504.WAV,250.980715,253.980715,6.5231,10.3795,eurwoo,Eurasian Woodcock,whistle,11610,3,12/06/2020
68,14569_1_2020_06_11_FVA133,20200612_194506.WAV,446.43138,449.43138,4.6726,8.652,eurwoo,Eurasian Woodcock,whistle,11611,3,12/06/2020
61,14569_1_2020_06_11_FVA133,20200612_194506.WAV,204.20219,207.20219,5.2923,9.9282,eurwoo,Eurasian Woodcock,whistle,11611,3,12/06/2020
62,14569_1_2020_06_11_FVA133,20200612_194506.WAV,208.975605,211.975605,4.1846,9.6821,eurwoo,Eurasian Woodcock,whistle,11611,3,12/06/2020
63,14569_1_2020_06_11_FVA133,20200612_194506.WAV,212.53268,215.53268,4.9641,8.4513,eurwoo,Eurasian Woodcock,whistle,11611,3,12/06/2020
1495,14569_1_2020_06_11_FVA133,20200612_201512.WAV,361.46573,364.46573,3.0359,14.0718,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
125,14569_1_2020_06_11_FVA133,20200612_202514.WAV,86.64825,89.64825,4.2667,9.8872,eurwoo,Eurasian Woodcock,whistle,11615,3,12/06/2020
124,14569_1_2020_06_11_FVA133,20200612_202514.WAV,32.804103,35.804103,5.4154,8.1231,eurwoo,Eurasian Woodcock,whistle,11615,3,12/06/2020
136,14569_1_2020_06_11_FVA133,20200612_203516.WAV,135.145595,138.145595,5.4154,7.9179,eurwoo,Eurasian Woodcock,whistle,11616,3,12/06/2020
80,14569_1_2020_06_11_FVA133,20200612_195508.WAV,330.61519,333.61519,4.5314,7.5227,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
81,14569_1_2020_06_11_FVA133,20200612_195508.WAV,331.602965,334.602965,4.0872,6.7823,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
83,14569_1_2020_06_11_FVA133,20200612_195508.WAV,425.48857,428.48857,4.6795,9.744,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
84,14569_1_2020_06_11_FVA133,20200612_195508.WAV,428.32393,431.32393,3.6121,13.3105,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
85,14569_1_2020_06_11_FVA133,20200612_195508.WAV,431.404145,434.404145,2.6952,23.397,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
86,14569_1_2020_06_11_FVA133,20200612_195508.WAV,434.61854,437.61854,4.176,9.8329,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
70,14569_1_2020_06_11_FVA133,20200612_195508.WAV,0.59826935,3.59826935,4.3077,9.3949,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
82,14569_1_2020_06_11_FVA133,20200612_195508.WAV,334.02173,337.02173,4.2945,6.2196,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
71,14569_1_2020_06_11_FVA133,20200612_195508.WAV,4.0860742,7.0860742,4.4718,9.3128,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
72,14569_1_2020_06_11_FVA133,20200612_195508.WAV,7.616562,10.616562,4.3897,9.0667,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
73,14569_1_2020_06_11_FVA133,20200612_195508.WAV,11.304095,14.304095,4.0205,7.7538,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
77,14569_1_2020_06_11_FVA133,20200612_195508.WAV,317.339085,320.339085,4.7091,9.9809,eurwoo,Eurasian Woodcock,whistle,11612,3,12/06/2020
152,14569_1_2020_06_11_FVA133,20200613_192502.WAV,541.6387,544.6387,4.109855,19.065277,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
150,14569_1_2020_06_11_FVA133,20200613_192502.WAV,533.953,536.953,5.970921,10.442649,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
149,14569_1_2020_06_11_FVA133,20200613_192502.WAV,466.18815,469.18815,3.825525,8.684976,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
148,14569_1_2020_06_11_FVA133,20200613_192502.WAV,462.597675,465.597675,3.20517,8.76252,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
1491,14569_1_2020_06_11_FVA133,20200612_201512.WAV,105.252335,108.252335,4.5949,10.0103,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1502,14569_1_2020_06_11_FVA133,20200612_201512.WAV,463.969805,466.969805,3.9795,8.2462,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1503,14569_1_2020_06_11_FVA133,20200612_201512.WAV,467.84003,470.84003,4.6359,8.8615,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1505,14569_1_2020_06_11_FVA133,20200612_201512.WAV,509.882295,512.882295,3.4462,6.9744,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1490,14569_1_2020_06_11_FVA133,20200612_201512.WAV,39.9394675,42.9394675,4.6359,6.7282,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1499,14569_1_2020_06_11_FVA133,20200612_201512.WAV,452.50763,455.50763,0.2872,1.7231,eurwoo,Eurasian Woodcock,croak,11614,3,12/06/2020
1492,14569_1_2020_06_11_FVA133,20200612_201512.WAV,108.984045,111.984045,4.3897,9.1487,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1501,14569_1_2020_06_11_FVA133,20200612_201512.WAV,457.224165,460.224165,3.9385,11.4872,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1500,14569_1_2020_06_11_FVA133,20200612_201512.WAV,453.19057,456.19057,3.1502,16.8938,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1498,14569_1_2020_06_11_FVA133,20200612_201512.WAV,449.104,452.104,3.4872,10.9128,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
1494,14569_1_2020_06_11_FVA133,20200612_201512.WAV,359.28279,362.28279,4.2667,11.9385,eurwoo,Eurasian Woodcock,whistle,11614,3,12/06/2020
162,14569_1_2020_06_11_FVA133,20200613_193504.WAV,221.91983,224.91983,3.670436,15.069467,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
177,14569_1_2020_06_11_FVA133,20200613_194506.WAV,429.11886,432.11886,4.229402,8.705977,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
174,14569_1_2020_06_11_FVA133,20200613_194506.WAV,142.38667,145.38667,3.844911,7.662359,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
173,14569_1_2020_06_11_FVA133,20200613_194506.WAV,138.94279,141.94279,3.240711,7.909532,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
135,14569_1_2020_06_11_FVA133,20200612_203516.WAV,127.669975,130.669975,4.1026,9.2308,eurwoo,Eurasian Woodcock,whistle,11616,3,12/06/2020
134,14569_1_2020_06_11_FVA133,20200612_203516.WAV,123.50949,126.50949,4.0205,11.8974,eurwoo,Eurasian Woodcock,whistle,11616,3,12/06/2020
133,14569_1_2020_06_11_FVA133,20200612_203516.WAV,119.491197,122.491197,4.1436,12.759,eurwoo,Eurasian Woodcock,whistle,11616,3,12/06/2020
132,14569_1_2020_06_11_FVA133,20200612_203516.WAV,93.06632,96.06632,2.5846,8.6974,eurwoo,Eurasian Woodcock,whistle,11616,3,12/06/2020
131,14569_1_2020_06_11_FVA133,20200612_203516.WAV,88.98705,91.98705,4.1436,8.2462,eurwoo,Eurasian Woodcock,whistle,11616,3,12/06/2020
151,14569_1_2020_06_11_FVA133,20200613_192502.WAV,537.25745,540.25745,5.402262,10.494346,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
138,14569_1_2020_06_11_FVA133,20200613_192502.WAV,23.934075,26.934075,4.135703,9.589661,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
137,14569_1_2020_06_11_FVA133,20200613_192502.WAV,17.757169,20.757169,2.92084,10.390953,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
146,14569_1_2020_06_11_FVA133,20200613_192502.WAV,362.06877,365.06877,3.541195,11.838449,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
145,14569_1_2020_06_11_FVA133,20200613_192502.WAV,359.1913,362.1913,2.403877,13.673667,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
139,14569_1_2020_06_11_FVA133,20200613_192502.WAV,20.8520245,23.8520245,3.127625,9.74475,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
153,14569_1_2020_06_11_FVA133,20200613_192502.WAV,544.8596,547.8596,4.006462,11.631664,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
179,14569_1_2020_06_11_FVA133,20200613_195508.WAV,32.51774,35.51774,4.523425,10.339257,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
1509,14569_1_2020_06_11_FVA133,20200613_200510.WAV,519.444395,522.444395,3.835752,9.923688,eurwoo,Eurasian Woodcock,whistle,11622,3,13/06/2020
1511,14569_1_2020_06_11_FVA133,20200613_200510.WAV,526.345665,529.345665,3.765371,12.950061,eurwoo,Eurasian Woodcock,whistle,11622,3,13/06/2020
147,14569_1_2020_06_11_FVA133,20200613_192502.WAV,458.077255,461.077255,4.807754,8.581583,eurwoo,Eurasian Woodcock,whistle,11618,3,13/06/2020
163,14569_1_2020_06_11_FVA133,20200613_193504.WAV,225.196435,228.196435,2.558966,14.500808,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
160,14569_1_2020_06_11_FVA133,20200613_193504.WAV,81.150894,84.150894,2.869144,9.693053,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
155,14569_1_2020_06_11_FVA133,20200613_193504.WAV,40.8853685,43.8853685,4.394184,8.245557,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
164,14569_1_2020_06_11_FVA133,20200613_193504.WAV,228.915385,231.915385,2.972536,9.305331,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
158,14569_1_2020_06_11_FVA133,20200613_193504.WAV,73.985055,76.985055,3.179321,10.080775,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
159,14569_1_2020_06_11_FVA133,20200613_193504.WAV,77.38233,80.38233,3.127625,12.329564,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
166,14569_1_2020_06_11_FVA133,20200613_193504.WAV,360.659045,363.659045,3.308562,13.182553,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
167,14569_1_2020_06_11_FVA133,20200613_193504.WAV,364.065595,367.065595,2.533118,15.405493,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
156,14569_1_2020_06_11_FVA133,20200613_193504.WAV,46.17621,49.17621,4.44588,11.011309,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
157,14569_1_2020_06_11_FVA133,20200613_193504.WAV,51.99182,54.99182,4.006462,8.219709,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
161,14569_1_2020_06_11_FVA133,20200613_193504.WAV,218.79173,221.79173,4.600969,11.579968,eurwoo,Eurasian Woodcock,whistle,11619,3,13/06/2020
206,14569_1_2020_06_11_FVA133,20200613_203516.WAV,39.5966075,42.5966075,3.722132,17.912764,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
211,14569_1_2020_06_11_FVA133,20200613_203516.WAV,218.85841,221.85841,3.915994,20.355412,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
207,14569_1_2020_06_11_FVA133,20200613_203516.WAV,43.5098275,46.5098275,3.450727,12.44588,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
214,14569_1_2020_06_11_FVA133,20200613_203516.WAV,227.3831,230.3831,3.489499,9.033926,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
172,14569_1_2020_06_11_FVA133,20200613_194506.WAV,66.599527,69.599527,4.558966,9.804523,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
171,14569_1_2020_06_11_FVA133,20200613_194506.WAV,80.712725,83.712725,3.844911,9.722132,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
170,14569_1_2020_06_11_FVA133,20200613_194506.WAV,76.972,79.972,2.85622,11.50727,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
169,14569_1_2020_06_11_FVA133,20200613_194506.WAV,73.5468775,76.5468775,3.268174,11.699515,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
168,14569_1_2020_06_11_FVA133,20200613_194506.WAV,69.926827,72.926827,3.652666,11.562197,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
176,14569_1_2020_06_11_FVA133,20200613_194506.WAV,425.642935,428.642935,3.789984,13.924071,eurwoo,Eurasian Woodcock,whistle,11620,3,13/06/2020
184,14569_1_2020_06_11_FVA133,20200613_195508.WAV,281.163975,284.163975,3.541195,10.546042,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
185,14569_1_2020_06_11_FVA133,20200613_195508.WAV,275.297625,278.297625,3.747981,10.675283,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
183,14569_1_2020_06_11_FVA133,20200613_195508.WAV,278.295775,281.295775,3.282714,10.287561,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
182,14569_1_2020_06_11_FVA133,20200613_195508.WAV,43.89769,46.89769,3.980614,9.17609,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
181,14569_1_2020_06_11_FVA133,20200613_195508.WAV,40.3983095,43.3983095,3.644588,14.759289,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
180,14569_1_2020_06_11_FVA133,20200613_195508.WAV,36.936055,39.936055,3.851373,13.105008,eurwoo,Eurasian Woodcock,whistle,11621,3,13/06/2020
235,14569_1_2020_06_11_FVA133,20200614_192502.WAV,114.8623475,117.8623475,4.6359,10.3795,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
236,14569_1_2020_06_11_FVA133,20200614_192502.WAV,118.419175,121.419175,4.3897,12.2667,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
239,14569_1_2020_06_11_FVA133,20200614_192502.WAV,309.38777,312.38777,4.6769,15.1795,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
240,14569_1_2020_06_11_FVA133,20200614_192502.WAV,312.779975,315.779975,3.8974,8.7385,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
1506,14569_1_2020_06_11_FVA133,20200613_200510.WAV,417.07547,420.07547,3.413467,10.627496,eurwoo,Eurasian Woodcock,whistle,11622,3,13/06/2020
1507,14569_1_2020_06_11_FVA133,20200613_200510.WAV,417.780915,420.780915,4.117275,11.401684,eurwoo,Eurasian Woodcock,whistle,11622,3,13/06/2020
1510,14569_1_2020_06_11_FVA133,20200613_200510.WAV,522.87155,525.87155,3.800561,19.671426,eurwoo,Eurasian Woodcock,whistle,11622,3,13/06/2020
200,14569_1_2020_06_11_FVA133,20200613_202514.WAV,518.61444,521.61444,4.109855,10.042003,eurwoo,Eurasian Woodcock,whistle,11624,3,13/06/2020
201,14569_1_2020_06_11_FVA133,20200613_202514.WAV,526.068025,529.068025,3.528271,10.003231,eurwoo,Eurasian Woodcock,whistle,11624,3,13/06/2020
199,14569_1_2020_06_11_FVA133,20200613_202514.WAV,522.4734,525.4734,4.264943,9.80937,eurwoo,Eurasian Woodcock,whistle,11624,3,13/06/2020
209,14569_1_2020_06_11_FVA133,20200613_203516.WAV,211.68328,214.68328,4.575121,8.840065,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
210,14569_1_2020_06_11_FVA133,20200613_203516.WAV,215.11769,218.11769,3.450727,14.810985,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
213,14569_1_2020_06_11_FVA133,20200613_203516.WAV,223.874435,226.874435,3.489499,11.825525,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
205,14569_1_2020_06_11_FVA133,20200613_203516.WAV,36.180765,39.180765,3.954766,15.159935,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
212,14569_1_2020_06_11_FVA133,20200613_203516.WAV,222.35779,225.35779,2.442649,22.41034,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
204,14569_1_2020_06_11_FVA133,20200613_203516.WAV,32.7463585,35.7463585,3.954766,12.484653,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
255,14569_1_2020_06_11_FVA133,20200614_193504.WAV,494.055635,497.055635,4.2256,11.5282,eurwoo,Eurasian Woodcock,whistle,11628,3,14/06/2020
247,14569_1_2020_06_11_FVA133,20200614_193504.WAV,98.744283,101.744283,3.8154,13.1692,eurwoo,Eurasian Woodcock,whistle,11628,3,14/06/2020
248,14569_1_2020_06_11_FVA133,20200614_193504.WAV,103.72351,106.72351,4.5128,10.6256,eurwoo,Eurasian Woodcock,whistle,11628,3,14/06/2020
249,14569_1_2020_06_11_FVA133,20200614_193504.WAV,143.258005,146.258005,4.6769,9.0667,eurwoo,Eurasian Woodcock,whistle,11628,3,14/06/2020
203,14569_1_2020_06_11_FVA133,20200613_203516.WAV,28.736458,31.736458,4.458805,8.956381,eurwoo,Eurasian Woodcock,whistle,11625,3,13/06/2020
228,14569_1_2020_06_11_FVA133,20200614_191500.WAV,549.99216,552.99216,3.8885,12.75,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
221,14569_1_2020_06_11_FVA133,20200614_191500.WAV,482.90173,485.90173,2.9949,7.3026,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
223,14569_1_2020_06_11_FVA133,20200614_191500.WAV,532.58355,535.58355,4.3897,9.8872,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
224,14569_1_2020_06_11_FVA133,20200614_191500.WAV,535.98773,538.98773,4.5128,9.9282,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
225,14569_1_2020_06_11_FVA133,20200614_191500.WAV,539.43695,542.43695,5.2513,10.2564,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
226,14569_1_2020_06_11_FVA133,20200614_191500.WAV,542.882295,545.882295,3.8564,10.9538,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
227,14569_1_2020_06_11_FVA133,20200614_191500.WAV,546.44485,549.44485,3.8475,16.4834,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
218,14569_1_2020_06_11_FVA133,20200614_191500.WAV,313.131635,316.131635,4.1026,13.6615,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
217,14569_1_2020_06_11_FVA133,20200614_191500.WAV,309.554335,312.554335,4.1026,15.3846,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
215,14569_1_2020_06_11_FVA133,20200614_191500.WAV,91.996037,94.996037,4.0205,7.2205,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
219,14569_1_2020_06_11_FVA133,20200614_191500.WAV,316.62625,319.62625,3.9385,9.2308,eurwoo,Eurasian Woodcock,whistle,11626,3,14/06/2020
268,14569_1_2020_06_11_FVA133,20200614_195508.WAV,151.23562,154.23562,3.784,18.0609,eurwoo,Eurasian Woodcock,whistle,11630,3,14/06/2020
270,14569_1_2020_06_11_FVA133,20200614_195508.WAV,153.39459,156.39459,0,1.1487,eurwoo,Eurasian Woodcock,croak,11630,3,14/06/2020
275,14569_1_2020_06_11_FVA133,20200614_195508.WAV,288.03595,291.03595,4.3077,10.2974,eurwoo,Eurasian Woodcock,whistle,11630,3,14/06/2020
274,14569_1_2020_06_11_FVA133,20200614_195508.WAV,284.183935,287.183935,4.3487,10.6667,eurwoo,Eurasian Woodcock,whistle,11630,3,14/06/2020
238,14569_1_2020_06_11_FVA133,20200614_192502.WAV,251.19143,254.19143,4.0615,13.9897,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
230,14569_1_2020_06_11_FVA133,20200614_192502.WAV,72.591743,75.591743,3.7333,14.4821,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
244,14569_1_2020_06_11_FVA133,20200614_192502.WAV,476.804275,479.804275,4.4308,8,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
243,14569_1_2020_06_11_FVA133,20200614_192502.WAV,323.29483,326.29483,4.4308,8.5744,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
242,14569_1_2020_06_11_FVA133,20200614_192502.WAV,319.69017,322.69017,4.3897,8.4103,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
241,14569_1_2020_06_11_FVA133,20200614_192502.WAV,316.06944,319.06944,4.4308,8.3282,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
237,14569_1_2020_06_11_FVA133,20200614_192502.WAV,247.4057,250.4057,4.3897,11.8564,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
231,14569_1_2020_06_11_FVA133,20200614_192502.WAV,76.001887,79.001887,3.6923,11.241,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
232,14569_1_2020_06_11_FVA133,20200614_192502.WAV,79.617495,82.617495,3.4051,9.2718,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
233,14569_1_2020_06_11_FVA133,20200614_192502.WAV,83.2374925,86.2374925,3.9795,9.3128,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
234,14569_1_2020_06_11_FVA133,20200614_192502.WAV,86.917225,89.917225,4.3077,9.0667,eurwoo,Eurasian Woodcock,whistle,11627,3,14/06/2020
254,14569_1_2020_06_11_FVA133,20200614_193504.WAV,489.01466,492.01466,4.5591,19.0001,eurwoo,Eurasian Woodcock,whistle,11628,3,14/06/2020
287,14569_1_2020_06_11_FVA133,20200614_200510.WAV,414.333575,417.333575,3.8974,11.8974,eurwoo,Eurasian Woodcock,whistle,11631,3,14/06/2020
285,14569_1_2020_06_11_FVA133,20200614_200510.WAV,176.29744,179.29744,4.1026,12.0205,eurwoo,Eurasian Woodcock,whistle,11631,3,14/06/2020
