selec,deploy.id,sound.files,view,channel,start,end,bottom.freq,top.freq,species.code,common.name,annotation,recording.id,duration
253,14569_1_2020_06_11_FVA133,20200614_193504.WAV,Spectrogram 1,1,484.677715,487.677715,4.8821,11.0359,eurwoo,Eurasian Woodcock,whistle,11628,3.0
252,14569_1_2020_06_11_FVA133,20200614_193504.WAV,Spectrogram 1,1,301.7196,304.7196,3.9385,9.3949,eurwoo,Eurasian Woodcock,whistle,11628,3.0
250,14569_1_2020_06_11_FVA133,20200614_193504.WAV,Spectrogram 1,1,146.96631,149.96631,3.9795,9.0256,eurwoo,Eurasian Woodcock,whistle,11628,3.0
251,14569_1_2020_06_11_FVA133,20200614_193504.WAV,Spectrogram 1,1,293.94659,296.94659,4.2256,8.9026,eurwoo,Eurasian Woodcock,whistle,11628,3.0
246,14569_1_2020_06_11_FVA133,20200614_193504.WAV,Spectrogram 1,1,94.962015,97.962015,4.3487,11.5282,eurwoo,Eurasian Woodcock,whistle,11628,3.0
262,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,590.92038,593.92038,4.7179,9.8462,eurwoo,Eurasian Woodcock,whistle,11629,3.0
261,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,582.580965,585.580965,4.6359,7.7538,eurwoo,Eurasian Woodcock,whistle,11629,3.0
260,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,500.231445,503.231445,3.8564,11.5692,eurwoo,Eurasian Woodcock,whistle,11629,3.0
259,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,496.92243,499.92243,3.8974,14.6051,eurwoo,Eurasian Woodcock,whistle,11629,3.0
258,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,493.83298,496.83298,4.6359,13.0462,eurwoo,Eurasian Woodcock,whistle,11629,3.0
257,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,490.87161,493.87161,5.7436,9.8872,eurwoo,Eurasian Woodcock,whistle,11629,3.0
263,14569_1_2020_06_11_FVA133,20200614_194506.WAV,Spectrogram 1,1,594.40703,597.40703,4.5538,8.2462,eurwoo,Eurasian Woodcock,whistle,11629,3.0
268,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,151.23562,154.23562,3.784,18.0609,eurwoo,Eurasian Woodcock,whistle,11630,3.0
270,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,153.39459,156.39459,0.0,1.1487,eurwoo,Eurasian Woodcock,croak,11630,3.0
275,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,288.03595,291.03595,4.3077,10.2974,eurwoo,Eurasian Woodcock,whistle,11630,3.0
274,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,284.183935,287.183935,4.3487,10.6667,eurwoo,Eurasian Woodcock,whistle,11630,3.0
273,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,280.57119,283.57119,4.5538,11.6103,eurwoo,Eurasian Woodcock,whistle,11630,3.0
272,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,277.28315,280.28315,5.0462,9.3128,eurwoo,Eurasian Woodcock,whistle,11630,3.0
271,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,157.78515,160.78515,3.8154,9.1077,eurwoo,Eurasian Woodcock,whistle,11630,3.0
269,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,154.39804,157.39804,4.1026,12.3487,eurwoo,Eurasian Woodcock,whistle,11630,3.0
267,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,149.78862,152.78862,4.5538,21.2391,eurwoo,Eurasian Woodcock,whistle,11630,3.0
266,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,146.725025,149.725025,3.7333,9.641,eurwoo,Eurasian Woodcock,whistle,11630,3.0
265,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,145.30014,148.30014,4.4718,10.9949,eurwoo,Eurasian Woodcock,whistle,11630,3.0
264,14569_1_2020_06_11_FVA133,20200614_195508.WAV,Spectrogram 1,1,140.77083,143.77083,4.4718,10.5846,eurwoo,Eurasian Woodcock,whistle,11630,3.0
283,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,168.10045,171.10045,4.7179,8.9026,eurwoo,Eurasian Woodcock,whistle,11631,3.0
281,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,35.045824,38.045824,3.159,22.0308,eurwoo,Eurasian Woodcock,whistle,11631,3.0
282,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,38.483635,41.483635,2.9538,14.3179,eurwoo,Eurasian Woodcock,whistle,11631,3.0
288,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,568.1515,571.1515,3.7333,7.7128,eurwoo,Eurasian Woodcock,whistle,11631,3.0
287,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,414.333575,417.333575,3.8974,11.8974,eurwoo,Eurasian Woodcock,whistle,11631,3.0
285,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,176.29744,179.29744,4.1026,12.0205,eurwoo,Eurasian Woodcock,whistle,11631,3.0
284,14569_1_2020_06_11_FVA133,20200614_200510.WAV,Spectrogram 1,1,171.95809,174.95809,3.4872,15.6718,eurwoo,Eurasian Woodcock,whistle,11631,3.0
289,14569_1_2020_06_11_FVA133,20200614_201512.WAV,Spectrogram 1,1,580.0774,583.0774,4.0205,10.0513,eurwoo,Eurasian Woodcock,whistle,11632,3.0
291,14569_1_2020_06_11_FVA133,20200614_201512.WAV,Spectrogram 1,1,576.107375,579.107375,4.5538,10.8718,eurwoo,Eurasian Woodcock,whistle,11632,3.0
293,14569_1_2020_06_11_FVA133,20200614_201512.WAV,Spectrogram 1,1,591.94268,594.94268,3.9385,11.2,eurwoo,Eurasian Woodcock,whistle,11632,3.0
292,14569_1_2020_06_11_FVA133,20200614_201512.WAV,Spectrogram 1,1,588.032115,591.032115,3.8154,9.641,eurwoo,Eurasian Woodcock,whistle,11632,3.0
290,14569_1_2020_06_11_FVA133,20200614_201512.WAV,Spectrogram 1,1,584.141375,587.141375,3.8564,10.0513,eurwoo,Eurasian Woodcock,whistle,11632,3.0
295,14569_1_2020_06_11_FVA133,20200614_202514.WAV,Spectrogram 1,1,37.6484425,40.6484425,4.1026,7.5897,eurwoo,Eurasian Woodcock,whistle,11633,3.0
294,14569_1_2020_06_11_FVA133,20200614_202514.WAV,Spectrogram 1,1,30.385514,33.385514,4.3487,9.1487,eurwoo,Eurasian Woodcock,whistle,11633,3.0
305,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,354.41258,357.41258,3.342723,8.826291,eurwoo,Eurasian Woodcock,whistle,11635,3.0
304,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,350.590725,353.590725,3.630673,11.292645,eurwoo,Eurasian Woodcock,whistle,11635,3.0
303,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,346.85242,349.85242,2.979656,13.070423,eurwoo,Eurasian Woodcock,whistle,11635,3.0
308,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,480.948725,483.948725,3.943662,14.685446,eurwoo,Eurasian Woodcock,whistle,11635,3.0
300,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,336.18674,339.18674,4.757433,9.264476,eurwoo,Eurasian Woodcock,whistle,11635,3.0
299,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,332.720685,335.720685,5.408451,7.862285,eurwoo,Eurasian Woodcock,whistle,11635,3.0
309,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,484.578335,487.578335,4.507042,12.143975,eurwoo,Eurasian Woodcock,whistle,11635,3.0
307,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,477.23378,480.23378,3.906103,12.319249,eurwoo,Eurasian Woodcock,whistle,11635,3.0
306,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,473.59105,476.59105,4.557121,11.71831,eurwoo,Eurasian Woodcock,whistle,11635,3.0
301,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,339.65884,342.65884,3.906103,9.865415,eurwoo,Eurasian Woodcock,whistle,11635,3.0
302,14569_1_2020_06_11_FVA133,20200615_191500.WAV,Spectrogram 1,1,343.065275,346.065275,4.456964,10.391236,eurwoo,Eurasian Woodcock,whistle,11635,3.0
327,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,382.320555,385.320555,4.187399,7.831987,eurwoo,Eurasian Woodcock,whistle,11636,3.0
324,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,256.179065,259.179065,4.264943,8.814216,eurwoo,Eurasian Woodcock,whistle,11636,3.0
325,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,373.18607,376.18607,5.686591,9.951535,eurwoo,Eurasian Woodcock,whistle,11636,3.0
326,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,377.87964,380.87964,5.531502,10.054927,eurwoo,Eurasian Woodcock,whistle,11636,3.0
313,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,13.237233,16.237233,3.20517,14.681745,eurwoo,Eurasian Woodcock,whistle,11636,3.0
334,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,565.16352,568.16352,4.626817,8.529887,eurwoo,Eurasian Woodcock,whistle,11636,3.0
317,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,183.54927,186.54927,4.44588,9.770598,eurwoo,Eurasian Woodcock,whistle,11636,3.0
318,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,191.14253,194.14253,4.781906,7.702746,eurwoo,Eurasian Woodcock,whistle,11636,3.0
319,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,234.060015,237.060015,5.893376,8.840065,eurwoo,Eurasian Woodcock,whistle,11636,3.0
320,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,241.29973,244.29973,4.872375,8.982229,eurwoo,Eurasian Woodcock,whistle,11636,3.0
321,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,245.012605,248.012605,4.03231,12.303716,eurwoo,Eurasian Woodcock,whistle,11636,3.0
322,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,248.8183,251.8183,3.825525,13.647819,eurwoo,Eurasian Woodcock,whistle,11636,3.0
315,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,18.38301,21.38301,2.378029,9.848142,eurwoo,Eurasian Woodcock,whistle,11636,3.0
316,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,179.82141,182.82141,4.807754,9.486268,eurwoo,Eurasian Woodcock,whistle,11636,3.0
333,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,545.714995,548.714995,6.332795,7.857835,eurwoo,Eurasian Woodcock,whistle,11636,3.0
332,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,561.48497,564.48497,3.437803,17.938611,eurwoo,Eurasian Woodcock,whistle,11636,3.0
331,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,557.71158,560.71158,3.903069,15.276252,eurwoo,Eurasian Woodcock,whistle,11636,3.0
330,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,554.3143,557.3143,3.954766,13.027464,eurwoo,Eurasian Woodcock,whistle,11636,3.0
329,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,549.3669,552.3669,6.203554,8.917609,eurwoo,Eurasian Woodcock,whistle,11636,3.0
312,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,10.118241,13.118241,3.463651,11.838449,eurwoo,Eurasian Woodcock,whistle,11636,3.0
311,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,9.254999,12.254999,3.075929,12.200323,eurwoo,Eurasian Woodcock,whistle,11636,3.0
310,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,6.108341,9.108341,4.213247,10.494346,eurwoo,Eurasian Woodcock,whistle,11636,2.999999999999999
328,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,391.733515,394.733515,5.092084,7.883683,eurwoo,Eurasian Woodcock,whistle,11636,3.0
323,14569_1_2020_06_11_FVA133,20200615_192502.WAV,Spectrogram 1,1,252.45691,255.45691,3.670436,14.88853,eurwoo,Eurasian Woodcock,whistle,11636,3.0
345,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,200.425835,203.425835,3.747981,9.279483,eurwoo,Eurasian Woodcock,whistle,11637,3.0
335,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,107.788182,110.788182,3.567044,11.424879,eurwoo,Eurasian Woodcock,whistle,11637,3.0
336,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,190.504465,193.504465,4.936995,9.382876,eurwoo,Eurasian Woodcock,whistle,11637,3.0
337,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,192.56666,195.56666,4.652666,9.46042,eurwoo,Eurasian Woodcock,whistle,11637,3.0
338,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,193.383485,196.383485,4.03231,8.814216,eurwoo,Eurasian Woodcock,whistle,11637,3.0
339,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,194.022215,197.022215,3.567044,9.201939,eurwoo,Eurasian Woodcock,whistle,11637,3.0
340,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,194.755505,197.755505,3.851373,10.235864,eurwoo,Eurasian Woodcock,whistle,11637,3.0
341,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,195.683725,198.683725,4.678514,10.054927,eurwoo,Eurasian Woodcock,whistle,11637,3.0
342,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,196.284655,199.284655,3.489499,12.432956,eurwoo,Eurasian Woodcock,whistle,11637,3.0
343,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,197.15718,200.15718,3.760905,10.765751,eurwoo,Eurasian Woodcock,whistle,11637,3.0
344,14569_1_2020_06_11_FVA133,20200615_193504.WAV,Spectrogram 1,1,198.131805,201.131805,3.644588,13.363489,eurwoo,Eurasian Woodcock,whistle,11637,3.0
355,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,253.526815,256.526815,3.773829,8.504039,eurwoo,Eurasian Woodcock,whistle,11638,3.0
348,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,220.353435,223.353435,3.024233,14.19063,eurwoo,Eurasian Woodcock,whistle,11638,3.0
360,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,557.7529,560.7529,3.877221,8.504039,eurwoo,Eurasian Woodcock,whistle,11638,3.0
359,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,554.24425,557.24425,4.549273,8.633279,eurwoo,Eurasian Woodcock,whistle,11638,3.0
358,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,550.47568,553.47568,3.928918,12.458805,eurwoo,Eurasian Woodcock,whistle,11638,3.0
357,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,546.78137,549.78137,4.213247,11.786753,eurwoo,Eurasian Woodcock,whistle,11638,3.0
356,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,543.41195,546.41195,6.53958,8.76252,eurwoo,Eurasian Woodcock,whistle,11638,3.0
349,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,224.02008,227.02008,3.877221,9.098546,eurwoo,Eurasian Woodcock,whistle,11638,3.0
347,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,216.84477,219.84477,4.213247,14.035541,eurwoo,Eurasian Woodcock,whistle,11638,3.0
346,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,213.828055,216.828055,6.82391,8.710824,eurwoo,Eurasian Woodcock,whistle,11638,3.0
354,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,249.86036,252.86036,3.696284,11.321486,eurwoo,Eurasian Woodcock,whistle,11638,3.0
353,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,246.18462,249.18462,3.864297,14.591276,eurwoo,Eurasian Woodcock,whistle,11638,3.0
352,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,242.796625,245.796625,4.213247,11.786753,eurwoo,Eurasian Woodcock,whistle,11638,3.0
351,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,239.303565,242.303565,4.368336,9.641357,eurwoo,Eurasian Woodcock,whistle,11638,3.0
350,14569_1_2020_06_11_FVA133,20200615_194506.WAV,Spectrogram 1,1,227.814485,230.814485,3.722132,8.478191,eurwoo,Eurasian Woodcock,whistle,11638,3.0
371,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,480.14015,483.14015,3.987055,6.679612,eurwoo,Eurasian Woodcock,whistle,11639,3.0
372,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,486.587985,489.587985,3.430421,6.614887,eurwoo,Eurasian Woodcock,whistle,11639,3.0
373,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,493.63537,496.63537,3.857605,8.957929,eurwoo,Eurasian Woodcock,whistle,11639,3.0
374,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,497.014065,500.014065,3.831715,8.699029,eurwoo,Eurasian Woodcock,whistle,11639,3.0
361,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,223.058645,226.058645,4.375405,11.106796,eurwoo,Eurasian Woodcock,whistle,11639,3.0
362,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,226.604435,229.604435,4.582524,11.754045,eurwoo,Eurasian Woodcock,whistle,11639,3.0
363,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,229.964595,232.964595,3.857605,12.608414,eurwoo,Eurasian Woodcock,whistle,11639,3.0
364,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,233.371145,236.371145,1.838188,14.627832,eurwoo,Eurasian Woodcock,whistle,11639,3.0
365,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,237.11187,240.11187,4.504854,14.394822,eurwoo,Eurasian Woodcock,whistle,11639,3.0
366,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,240.871145,243.871145,4.323625,8.517799,eurwoo,Eurasian Woodcock,whistle,11639,3.0
367,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,367.06715,370.06715,4.453074,11.987055,eurwoo,Eurasian Woodcock,whistle,11639,3.0
368,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,370.835705,373.835705,4.271845,11.728155,eurwoo,Eurasian Woodcock,whistle,11639,3.0
369,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,374.43135,377.43135,4.297735,11.313916,eurwoo,Eurasian Woodcock,whistle,11639,3.0
370,14569_1_2020_06_11_FVA133,20200615_195508.WAV,Spectrogram 1,1,483.18346,486.18346,4.142395,8.750809,eurwoo,Eurasian Woodcock,whistle,11639,3.0
379,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,418.342895,421.342895,4.420032,16.025848,eurwoo,Eurasian Woodcock,whistle,11640,3.0
380,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,421.972225,424.972225,4.600969,11.941842,eurwoo,Eurasian Woodcock,whistle,11640,3.0
381,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,425.5303,428.5303,4.187399,8.374798,eurwoo,Eurasian Woodcock,whistle,11640,3.0
382,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,167.49666,170.49666,5.738288,14.216478,eurwoo,Eurasian Woodcock,whistle,11640,3.0
375,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,177.518225,180.518225,3.903069,21.970922,eurwoo,Eurasian Woodcock,whistle,11640,3.0
376,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,174.00028,177.00028,4.187399,18.584814,eurwoo,Eurasian Woodcock,whistle,11640,3.0
377,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,411.158485,414.158485,3.980614,9.951535,eurwoo,Eurasian Woodcock,whistle,11640,3.0
378,14569_1_2020_06_11_FVA133,20200615_200510.WAV,Spectrogram 1,1,414.500065,417.500065,4.264943,11.760905,eurwoo,Eurasian Woodcock,whistle,11640,3.0
383,14569_1_2020_06_11_FVA133,20200615_201512.WAV,Spectrogram 1,1,96.114,99.114,6.100162,8.219709,eurwoo,Eurasian Woodcock,whistle,11641,3.0
385,14569_1_2020_06_11_FVA133,20200615_201512.WAV,Spectrogram 1,1,103.122045,106.122045,4.420032,11.760905,eurwoo,Eurasian Woodcock,whistle,11641,3.0
386,14569_1_2020_06_11_FVA133,20200615_201512.WAV,Spectrogram 1,1,106.769945,109.769945,4.31664,9.537964,eurwoo,Eurasian Woodcock,whistle,11641,3.0
387,14569_1_2020_06_11_FVA133,20200615_201512.WAV,Spectrogram 1,1,150.36547,153.36547,4.368336,8.34895,eurwoo,Eurasian Woodcock,whistle,11641,3.0
384,14569_1_2020_06_11_FVA133,20200615_201512.WAV,Spectrogram 1,1,99.7340525,102.7340525,4.756058,12.096931,eurwoo,Eurasian Woodcock,whistle,11641,3.0
393,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,73.210597,76.210597,4.109855,7.521809,eurwoo,Eurasian Woodcock,whistle,11642,3.0
395,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,172.90732,175.90732,6.358643,7.702746,eurwoo,Eurasian Woodcock,whistle,11642,3.0
396,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,176.77798,179.77798,5.634895,8.736672,eurwoo,Eurasian Woodcock,whistle,11642,3.0
397,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,180.750755,183.750755,4.006462,12.019386,eurwoo,Eurasian Woodcock,whistle,11642,3.0
389,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,59.209617,62.209617,4.290792,9.899838,eurwoo,Eurasian Woodcock,whistle,11642,3.0
391,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,67.071625,70.071625,4.239095,11.55412,eurwoo,Eurasian Woodcock,whistle,11642,3.0
392,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,71.0536775,74.0536775,4.135703,8.865913,eurwoo,Eurasian Woodcock,whistle,11642,3.0
394,14569_1_2020_06_11_FVA133,20200615_202514.WAV,Spectrogram 1,1,74.95565,77.95565,3.980614,7.315024,eurwoo,Eurasian Woodcock,whistle,11642,3.0
399,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,221.88695,224.88695,3.6923,9.0667,eurwoo,Eurasian Woodcock,whistle,11643,3.0
411,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,238.25986,241.25986,2.7897,7.5077,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
410,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,237.21645,240.21645,3.0359,7.3846,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
409,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,236.37682,239.37682,2.9949,7.1795,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
408,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,235.527435,238.527435,2.9538,7.2615,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
407,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,235.13939,238.13939,2.9538,7.2205,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
406,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,234.750515,237.750515,3.0769,8.2462,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
405,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,234.353845,237.353845,3.159,8.2872,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
404,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,233.961485,236.961485,3.159,8.5333,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
403,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,232.917585,235.917585,2.9949,8.2872,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
402,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,232.24498,235.24498,2.8718,8.2462,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
401,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,231.79225,234.79225,2.9949,8.2872,eurwoo,Eurasian Woodcock,"cwhistle, chase",11643,3.0
400,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,229.016955,232.016955,3.0769,11.3641,eurwoo,Eurasian Woodcock,whistle,11643,3.0
398,14569_1_2020_06_11_FVA133,20200615_203516.WAV,Spectrogram 1,1,218.78695,221.78695,4.1436,8.4103,eurwoo,Eurasian Woodcock,whistle,11643,3.0
4890,14569_1_2020_06_11_FVA133,20200616_193504.WAV,Spectrogram 1,1,431.515465,434.515465,1.5188,9.4097,eurwoo,Eurasian Woodcock,woodcock,11646,3.0
4884,14569_1_2020_06_11_FVA133,20200616_193504.WAV,Spectrogram 1,1,259.93045,262.93045,1.1556,11.82,eurwoo,Eurasian Woodcock,woodcock,11646,3.0
4885,14569_1_2020_06_11_FVA133,20200616_193504.WAV,Spectrogram 1,1,270.42087,273.42087,0.9245,8.0561,eurwoo,Eurasian Woodcock,woodcock,11646,3.0
4877,14569_1_2020_06_11_FVA133,20200616_193504.WAV,Spectrogram 1,1,17.7159535,20.7159535,4.4572,9.0796,eurwoo,Eurasian Woodcock,woodcock,11646,3.0
